occ_code,task_id,pi,normalized_time
39-3091.00,5118,0.068723344851833,0.1088435374149659
39-3091.00,5119,0.0787548161041021,0.0680272108843537
39-3091.00,5120,0.0199266090015052,0.0136054421768707
39-3091.00,5121,0.0211378142414482,0.0544217687074829
39-3091.00,5123,0.0399447198966327,0.0272108843537414
39-3091.00,5124,0.0281959616631235,0.0680272108843537
39-3091.00,5125,0.0230193391809202,0.0272108843537414
39-3091.00,5126,0.0175110030312657,0.1088435374149659
39-3091.00,5127,0.016651329225401,0.0408163265306122
39-3091.00,5130,0.0887251773642522,0.0680272108843537
39-3091.00,5131,0.0496189794240443,0.0816326530612244
39-3091.00,5132,0.0175558641225541,0.0408163265306122
39-3091.00,5134,0.0296250676030674,0.0272108843537414
43-9081.00,5158,0.1448354082425054,0.1875
43-9081.00,5159,0.1646559735124882,0.234375
43-9081.00,5160,0.1179862833284991,0.15625
43-9081.00,5161,0.0952556677634917,0.125
43-9081.00,5162,0.0803432843754874,0.046875
43-9081.00,5163,0.1073498460826361,0.03125
43-9081.00,5165,0.0128208843687921,0.015625
49-3091.00,5184,0.0890699712372572,0.1020408163265306
49-3091.00,5185,0.0561747202681789,0.1224489795918367
49-3091.00,5186,0.0637260996200993,0.0816326530612244
49-3091.00,5187,0.0795529144583768,0.0612244897959183
49-3091.00,5188,0.0212773293932533,0.0510204081632653
49-3091.00,5189,0.0069687955149763,0.010204081632653
11-9031.00,5193,0.1582584849016439,0.1239669421487603
11-9031.00,5194,0.0908583041633009,0.0991735537190082
11-9031.00,5195,0.0551103797005946,0.0330578512396694
11-9031.00,5196,0.1120734174610809,0.0826446280991735
11-9031.00,5197,0.0446638496833036,0.0578512396694214
11-9031.00,5198,0.0496502759978497,0.0661157024793388
11-9031.00,5199,0.1004274653933188,0.1322314049586777
11-9031.00,5200,0.0757152172151966,0.0495867768595041
11-9031.00,5201,0.0364932628137901,0.0413223140495867
11-9031.00,5202,0.0524495708280361,0.0495867768595041
11-9031.00,5203,0.0188947901702179,0.0330578512396694
11-9031.00,5204,0.1425986381865383,0.1322314049586777
11-9031.00,5205,0.0070783552528682,0.0165289256198347
11-9031.00,5206,0.0170212396883492,0.024793388429752
11-9031.00,5207,0.0116986874980486,0.0165289256198347
11-9031.00,5208,0.00790638213226,0.024793388429752
11-9031.00,5209,0.0191016789136019,0.0165289256198347
11-9032.00,5210,0.0036372122882305,0.0133333333333333
11-9032.00,5211,0.0225484423134493,0.0533333333333333
11-9032.00,5212,0.069642664936161,0.0666666666666666
11-9032.00,5213,0.0066321325308166,0.0266666666666666
11-9032.00,5214,0.0124620947321892,0.0266666666666666
11-9032.00,5215,0.0956587944520862,0.0666666666666666
11-9032.00,5216,0.0061715618344276,0.02
11-9032.00,5217,0.0437708597222722,0.0066666666666666
11-9032.00,5218,0.0047318031935182,0.0066666666666666
11-9032.00,5219,0.0152080608294674,0.02
11-9032.00,5220,0.0084231642026126,0.0133333333333333
11-9032.00,5221,0.0450151808787647,0.08
11-9032.00,5222,0.0315484133573201,0.04
11-9032.00,5223,0.0327539828880143,0.0266666666666666
11-9032.00,5224,0.012159068589414,0.0466666666666666
11-9032.00,5225,0.1042555756054374,0.0666666666666666
11-9032.00,5226,0.0433679914517225,0.0533333333333333
11-9032.00,5228,0.0032962046567682,0.0333333333333333
11-9032.00,5229,0.0178426609410095,0.0266666666666666
11-9032.00,5230,0.0069271553037346,0.0066666666666666
11-9032.00,5231,0.0275401143273596,0.0133333333333333
11-9032.00,5232,0.0325449272369186,0.04
11-9032.00,5233,0.0093340145787981,0.0133333333333333
11-9033.00,5235,0.0093761807878405,0.0419580419580419
11-9033.00,5236,0.0190357061032981,0.0699300699300699
11-9033.00,5237,0.0138490919340951,0.0559440559440559
11-9033.00,5238,0.0169895884238908,0.0559440559440559
11-9033.00,5239,0.0135067889037869,0.0279720279720279
11-9033.00,5240,0.0178574392557766,0.0419580419580419
11-9033.00,5242,0.0058574730327636,0.0349650349650349
11-9033.00,5243,0.0616430281945699,0.0699300699300699
11-9033.00,5244,0.0030135958321576,0.0279720279720279
11-9033.00,5246,0.008367158209006,0.0209790209790209
11-9033.00,5248,0.0100125026648511,0.0419580419580419
11-9033.00,5249,0.0221197748631909,0.0279720279720279
11-9033.00,5250,0.0067964277626927,0.0209790209790209
11-9033.00,5253,0.0027985465728899,0.0139860139860139
11-9033.00,5254,0.0017078821401027,0.0139860139860139
11-9033.00,5255,0.0125320360823055,0.0139860139860139
11-9033.00,5258,0.0050332471838734,0.0139860139860139
11-9131.00,5260,0.1507795585140253,0.25
11-9131.00,5261,0.1520810075443225,0.2083333333333333
11-9131.00,5262,0.0985324455214011,0.0833333333333333
11-9131.00,5263,0.0212826808338681,0.0625
11-9131.00,5264,0.0449958622708647,0.0520833333333333
11-9131.00,5265,0.0754175968037686,0.0833333333333333
11-9131.00,5266,0.0312893990695188,0.0104166666666666
11-9131.00,5267,0.013229954248916,0.0208333333333333
11-9131.00,5268,0.0106402612943941,0.0416666666666666
11-9131.00,5269,0.0333887619841283,0.0416666666666666
11-9131.00,5271,0.0055068871640892,0.03125
13-2081.00,5288,0.0635261305613351,0.0484848484848484
13-2081.00,5289,0.0119091913953665,0.0363636363636363
13-2081.00,5290,0.0584507870611733,0.0727272727272727
13-2081.00,5291,0.0298828823016628,0.0606060606060606
13-2081.00,5292,0.0351834175439221,0.0484848484848484
13-2081.00,5293,0.0449684069969122,0.0242424242424242
13-2081.00,5294,0.0404498844902403,0.0242424242424242
13-2081.00,5297,0.0214249782132558,0.0363636363636363
13-2081.00,5298,0.013712564163695,0.0484848484848484
13-2081.00,5299,0.0057105561033797,0.0484848484848484
13-2081.00,5301,0.0489886918766795,0.0303030303030303
13-2081.00,5302,0.0393942425805742,0.0606060606060606
13-2081.00,5305,0.0348336677109384,0.0363636363636363
13-2081.00,5306,0.0014787648753169,0.0242424242424242
13-2081.00,5308,0.0214957218868391,0.0181818181818181
13-2081.00,5310,0.0199854900492969,0.0424242424242424
15-1212.00,5313,0.0432461179429402,0.0416666666666666
15-1212.00,5314,0.1085876986321454,0.0833333333333333
15-1212.00,5315,0.1017041719801557,0.0625
15-1212.00,5316,0.1133203317947891,0.1041666666666666
15-1212.00,5317,0.1091987025453863,0.1041666666666666
15-1212.00,5319,0.1379635890458068,0.125
15-1212.00,5320,0.072006308728773,0.125
15-1212.00,5321,0.1033600005119728,0.125
15-1212.00,5322,0.0424242709614314,0.0833333333333333
15-1212.00,5323,0.0430749572415492,0.0625
17-2072.00,5339,0.0472716158769536,0.1162790697674418
17-2072.00,5346,0.0120738401730763,0.0348837209302325
17-2072.00,5348,0.0376209166727762,0.0581395348837209
17-2072.00,5349,0.0567786005024395,0.0581395348837209
17-2072.00,5350,0.0300817818553431,0.0697674418604651
17-2072.00,5351,0.0188864329012044,0.0465116279069767
17-2072.00,5354,0.0211626744036841,0.0348837209302325
17-2072.00,5355,0.016384058559192,0.0348837209302325
19-3034.00,5446,0.0513122928151744,0.091743119266055
19-3034.00,5447,0.0035343081395607,0.0091743119266055
19-3034.00,5448,0.0713090480131959,0.091743119266055
19-3034.00,5449,0.0526538212739981,0.146788990825688
19-3034.00,5450,0.0555160696229301,0.073394495412844
19-3034.00,5451,0.0685278571009145,0.018348623853211
19-3034.00,5452,0.0687006583756106,0.055045871559633
19-3034.00,5453,0.0612885394684304,0.091743119266055
19-3034.00,5454,0.0406996031913459,0.073394495412844
19-3034.00,5455,0.2164945486402859,0.073394495412844
19-3034.00,5456,0.0309431474660406,0.0275229357798165
19-3034.00,5457,0.0022323840288849,0.018348623853211
19-3034.00,5458,0.0416775474659635,0.018348623853211
19-3034.00,5459,0.0360452069151248,0.018348623853211
19-3034.00,5460,0.0292123898880557,0.018348623853211
19-3034.00,5461,0.0824755013096829,0.036697247706422
19-3034.00,5462,0.0065060918261889,0.018348623853211
19-3034.00,5463,0.0310613494158385,0.0091743119266055
19-4012.00,5528,0.0686341297206337,0.0571428571428571
19-4012.00,5530,0.0193578262885379,0.0428571428571428
19-4012.00,5538,0.0121610785098294,0.0428571428571428
19-4012.00,5540,0.0155624252499614,0.0428571428571428
19-4012.00,5541,0.2535022375211451,0.0571428571428571
19-4012.00,5542,0.1071303837378565,0.0571428571428571
19-4012.00,5543,0.0088830195862343,0.0142857142857142
19-4012.00,5544,0.1398540385294429,0.0428571428571428
19-4012.00,5547,0.0067521927228793,0.0285714285714285
19-4012.00,5548,0.0339703416079198,0.0285714285714285
19-4012.00,5549,0.0065474718876323,0.0142857142857142
19-4071.00,5563,0.038220538754903,0.0526315789473684
19-4071.00,5565,0.0179243590869817,0.0789473684210526
19-4071.00,5566,0.064428743440259,0.0657894736842105
19-4071.00,5567,0.0519515309604749,0.0394736842105263
19-4071.00,5568,0.0114184693821861,0.0657894736842105
19-4071.00,5569,0.0389486944679893,0.1052631578947368
19-4071.00,5570,0.0375622389874078,0.0526315789473684
19-4071.00,5571,0.0044921507113635,0.0263157894736842
19-4071.00,5572,0.0094651436619993,0.0526315789473684
19-4071.00,5573,0.0036153458824509,0.0263157894736842
19-4071.00,5574,0.0273870184066882,0.0394736842105263
19-4071.00,5575,0.0057826693562122,0.0394736842105263
19-4071.00,5576,0.0066632201014168,0.0263157894736842
19-4071.00,5577,0.017479851276977,0.0263157894736842
19-4071.00,5578,0.0418764828684608,0.0526315789473684
19-4071.00,5580,0.0240270687971586,0.0394736842105263
19-4071.00,5581,0.0211051924544247,0.0526315789473684
21-1011.00,5583,0.1171953245556389,0.2465753424657534
21-1011.00,5584,0.1472837036572853,0.136986301369863
21-1011.00,5585,0.060781394649775,0.0547945205479452
21-1011.00,5586,0.0646999707312535,0.047945205479452
21-1011.00,5587,0.0225692351953666,0.0616438356164383
21-1011.00,5588,0.0203720900034135,0.0205479452054794
21-1011.00,5589,0.022723461319614,0.0342465753424657
21-1011.00,5590,0.0354121240948725,0.0273972602739726
21-1011.00,5591,0.0626962844812767,0.0342465753424657
21-1011.00,5592,0.0058088951522013,0.0205479452054794
21-1011.00,5593,0.0367754789254592,0.0273972602739726
21-1011.00,5594,0.0298157373881588,0.0205479452054794
21-1011.00,5595,0.0114439533981235,0.0342465753424657
21-1011.00,5596,0.0308030450066117,0.0342465753424657
21-1011.00,5597,0.0417029283714897,0.0205479452054794
21-1011.00,5598,0.0499016646495901,0.0342465753424657
21-1011.00,5599,0.0093569687409073,0.0205479452054794
21-1011.00,5600,0.0422266687675994,0.0136986301369863
21-1011.00,5601,0.0336217808511469,0.0205479452054794
21-1011.00,5602,0.026317571230959,0.0136986301369863
21-1011.00,5603,0.0587105850526578,0.0205479452054794
21-1012.00,5606,0.059419717268586,0.0625
21-1012.00,5608,0.0236128763514576,0.01875
21-1012.00,5611,0.0653541419146615,0.0375
21-1012.00,5616,0.0597382567240784,0.05
21-1012.00,5619,0.0168771486742441,0.025
21-1012.00,5621,0.0129879670301707,0.03125
21-1012.00,5623,0.0180119209986975,0.03125
21-1012.00,5624,0.0062731264096915,0.01875
21-1012.00,5625,0.0262045921364016,0.01875
21-1012.00,5626,0.0152188354519555,0.0375
21-1012.00,5629,0.0062627307588196,0.01875
21-1012.00,5630,0.0153291971376392,0.0125
21-1012.00,5631,0.0475868939387439,0.05
21-1012.00,5632,0.0439166976035288,0.01875
21-1012.00,5633,0.0011560652432655,0.0125
21-1012.00,5634,0.017259007820111,0.00625
21-1012.00,5636,0.0079725375895133,0.01875
21-1012.00,5639,0.0039710488500399,0.00625
21-1012.00,5640,0.0054759944521741,0.01875
23-1023.00,5643,0.0019798770711885,0.0264550264550264
23-1023.00,5644,0.0160606585573478,0.0317460317460317
23-1023.00,5645,0.0363232928827798,0.0529100529100529
23-1023.00,5646,0.0510166596577848,0.1481481481481481
23-1023.00,5647,0.1451910246406527,0.1269841269841269
23-1023.00,5648,0.090743774265103,0.0211640211640211
23-1023.00,5649,0.2241217306778893,0.1269841269841269
23-1023.00,5650,0.0783389421320791,0.0317460317460317
23-1023.00,5651,0.0186415077343045,0.0846560846560846
23-1023.00,5652,0.0121054117184885,0.0423280423280423
23-1023.00,5653,0.0411874878078162,0.1058201058201058
23-1023.00,5654,0.0061198868254106,0.0158730158730158
23-1023.00,5655,0.0374885429106515,0.0264550264550264
23-1023.00,5656,0.0401267806305994,0.0317460317460317
23-1023.00,5657,0.0085370856976524,0.0158730158730158
23-1023.00,5658,0.0349646658116257,0.0317460317460317
23-1023.00,5659,0.0138114333388716,0.0264550264550264
23-1023.00,5660,0.0228048488280445,0.0158730158730158
25-1011.00,5662,0.0663426235192242,0.1194029850746268
25-1011.00,5663,0.0525906228802249,0.0895522388059701
25-1011.00,5664,0.0262872955541468,0.044776119402985
25-1011.00,5665,0.0353932216519556,0.0597014925373134
25-1011.00,5666,0.0410907086994339,0.0223880597014925
25-1011.00,5667,0.0498479907397449,0.044776119402985
25-1011.00,5668,0.0230276716178171,0.0298507462686567
25-1011.00,5669,0.0543431218489083,0.044776119402985
25-1011.00,5670,0.0538917473510045,0.0597014925373134
25-1011.00,5671,0.0193223794545833,0.0373134328358208
25-1011.00,5673,0.0129005807104584,0.0298507462686567
25-1011.00,5674,0.0062663140426711,0.0223880597014925
25-1011.00,5675,0.0120256688224121,0.0149253731343283
25-1011.00,5676,0.0096146082517802,0.044776119402985
25-1011.00,5677,0.0115914983399378,0.0149253731343283
25-1011.00,5678,0.0124324868527639,0.0074626865671641
25-1011.00,5679,0.0190975749277745,0.0298507462686567
25-1011.00,5680,0.0124287219695097,0.0373134328358208
25-1011.00,5681,0.05106647520709,0.1492537313432835
25-1011.00,5682,0.0175582728102588,0.0074626865671641
25-1011.00,5683,0.0207624928244529,0.0223880597014925
25-1021.00,5685,0.0363630052479338,0.0757575757575757
25-1021.00,5686,0.0366519852708749,0.0151515151515151
25-1021.00,5688,0.0382404626667192,0.0606060606060606
25-1021.00,5689,0.0368924771452307,0.0454545454545454
25-1021.00,5690,0.0300341630571316,0.0606060606060606
25-1021.00,5691,0.0361715869621457,0.0303030303030303
25-1021.00,5692,0.0102401091226525,0.0303030303030303
25-1021.00,5693,0.0214378604189452,0.0303030303030303
25-1021.00,5694,0.0360374242835096,0.0454545454545454
25-1021.00,5695,0.0014459284499487,0.0075757575757575
25-1021.00,5696,0.0213879667684897,0.0303030303030303
25-1021.00,5697,0.0053976402284309,0.0151515151515151
25-1021.00,5698,0.0213640800089587,0.0454545454545454
25-1021.00,5699,0.0078631507730797,0.0454545454545454
25-1021.00,5701,0.0312942540860228,0.0454545454545454
25-1021.00,5702,0.0350630333850625,0.0303030303030303
25-1021.00,5703,0.0397878795089323,0.1212121212121212
25-1021.00,5704,0.015626350479232,0.0606060606060606
25-1021.00,5705,0.0014751563898614,0.0151515151515151
25-1021.00,5706,0.006453706871166,0.0075757575757575
25-1022.00,5710,0.0496052566216649,0.0625
25-1022.00,5711,0.0737886934721179,0.15625
25-1022.00,5712,0.0280518232026107,0.0625
25-1022.00,5713,0.0755497929301254,0.0234375
25-1022.00,5714,0.0645779048388742,0.046875
25-1022.00,5715,0.0215442783912144,0.03125
25-1022.00,5716,0.0790883976509519,0.03125
25-1022.00,5719,0.0099823978583895,0.03125
25-1022.00,5720,0.0132916018797021,0.03125
25-1022.00,5721,0.0048939328407719,0.046875
25-1022.00,5722,0.0028931061815709,0.015625
25-1022.00,5723,0.0076317640291771,0.015625
25-1022.00,5724,0.0244809036138011,0.15625
25-1022.00,5725,0.0050802480571352,0.046875
25-1022.00,5726,0.0064095084246604,0.0078125
25-1022.00,5727,0.0047902703183282,0.0078125
25-1022.00,5728,0.0007376963874602,0.03125
25-1022.00,5729,0.0010371133170766,0.0078125
25-1031.00,5731,0.0490099598871452,0.1185185185185185
25-1031.00,5732,0.0494201453125921,0.1185185185185185
25-1031.00,5733,0.032972490406,0.0592592592592592
25-1031.00,5734,0.0860997574589957,0.0444444444444444
25-1031.00,5735,0.0463497556458267,0.0444444444444444
25-1031.00,5736,0.0421274230435345,0.0592592592592592
25-1031.00,5737,0.0663997433256382,0.0222222222222222
25-1031.00,5738,0.0463766109084954,0.0444444444444444
25-1031.00,5739,0.0469588532221265,0.0296296296296296
25-1031.00,5740,0.03977070494352,0.1481481481481481
25-1031.00,5741,0.0272309013487143,0.0592592592592592
25-1031.00,5742,0.0392087640687635,0.0296296296296296
25-1031.00,5743,0.0419780880486711,0.0296296296296296
25-1031.00,5744,0.0065571366518389,0.0074074074074074
25-1031.00,5745,0.0175145968879619,0.037037037037037
25-1031.00,5746,0.0061729693358822,0.0148148148148148
25-1031.00,5747,0.0067636178181263,0.0074074074074074
25-1031.00,5749,0.020905880811218,0.0296296296296296
25-1031.00,5750,0.0760382382317354,0.0296296296296296
25-1031.00,5751,0.0225511067686804,0.0074074074074074
25-1031.00,5752,0.0192669466616439,0.0148148148148148
25-1032.00,5753,0.043170555589457,0.0945945945945946
25-1032.00,5754,0.0459442609377293,0.054054054054054
25-1032.00,5755,0.0701076686400045,0.081081081081081
25-1032.00,5756,0.0740261611636552,0.0675675675675675
25-1032.00,5757,0.1427360065803202,0.1621621621621621
25-1032.00,5758,0.115401524652362,0.0675675675675675
25-1032.00,5759,0.0241821043408347,0.0337837837837837
25-1032.00,5760,0.0213293356338122,0.0675675675675675
25-1032.00,5761,0.0673109582253447,0.0405405405405405
25-1032.00,5762,0.0537994304796154,0.027027027027027
25-1032.00,5763,0.0525113658434505,0.0405405405405405
25-1032.00,5764,0.0166855200475362,0.0202702702702702
25-1032.00,5766,0.0315998526043103,0.0135135135135135
25-1032.00,5767,0.0199982066680678,0.0337837837837837
25-1032.00,5768,0.0084655131581559,0.0202702702702702
25-1032.00,5769,0.0154768953589144,0.0135135135135135
25-1032.00,5770,0.0176566902074787,0.0405405405405405
25-1032.00,5771,0.0396100028373451,0.027027027027027
25-1032.00,5773,0.0016796129520205,0.0067567567567567
25-1032.00,5774,0.0071516501268681,0.0067567567567567
25-1041.00,5776,0.0365808478759286,0.0592592592592592
25-1041.00,5777,0.0584001080406591,0.074074074074074
25-1041.00,5778,0.0881908650572688,0.0592592592592592
25-1041.00,5779,0.0484000454719061,0.1185185185185185
25-1041.00,5780,0.0666973566382194,0.0296296296296296
25-1041.00,5781,0.0819496456607169,0.1481481481481481
25-1041.00,5782,0.0479214916775292,0.0592592592592592
25-1041.00,5783,0.0590029784665463,0.074074074074074
25-1041.00,5784,0.0214234904194408,0.0296296296296296
25-1041.00,5785,0.0369081123789563,0.0444444444444444
25-1041.00,5786,0.0225998335373715,0.0296296296296296
25-1041.00,5787,0.0496994005013238,0.0148148148148148
25-1041.00,5789,0.0470169619984804,0.0296296296296296
25-1041.00,5790,0.0775402740628165,0.0444444444444444
25-1041.00,5791,0.0146030881946187,0.0148148148148148
25-1041.00,5792,0.0125886707224912,0.0148148148148148
25-1041.00,5793,0.0207835082159829,0.0148148148148148
25-1041.00,5794,0.0211654857633908,0.0148148148148148
25-1041.00,5795,0.0094556817823588,0.0296296296296296
25-1041.00,5796,0.0137149897579831,0.0148148148148148
25-1041.00,5797,0.0568386912121994,0.0296296296296296
25-1041.00,5798,0.0058670170474586,0.0074074074074074
25-1042.00,5799,0.0712499941918045,0.1025641025641025
25-1042.00,5800,0.0933794523804652,0.0769230769230769
25-1042.00,5802,0.0255448278966268,0.0384615384615384
25-1042.00,5803,0.0776387751599398,0.0512820512820512
25-1042.00,5804,0.0759673643825135,0.0512820512820512
25-1042.00,5805,0.0782221673491779,0.0192307692307692
25-1042.00,5807,0.0392898112390307,0.0384615384615384
25-1042.00,5808,0.0459393010952906,0.032051282051282
25-1042.00,5809,0.0725106109958713,0.0384615384615384
25-1042.00,5810,0.0722817092926317,0.0641025641025641
25-1042.00,5811,0.0109748835507249,0.0128205128205128
25-1042.00,5812,0.0271172929461268,0.0256410256410256
25-1042.00,5813,0.0719392470868557,0.1282051282051282
25-1042.00,5814,0.0297695883826806,0.0384615384615384
25-1042.00,5815,0.0023644176784184,0.0128205128205128
25-1042.00,5816,0.0104818656514147,0.0512820512820512
25-1042.00,5817,0.0314112440796925,0.0256410256410256
25-1042.00,5818,0.0088498760511819,0.0064102564102564
25-1042.00,5819,0.0082076990552825,0.0064102564102564
25-1042.00,5821,0.0011475307504066,0.0128205128205128
25-1043.00,5822,0.0725617994169135,0.1481481481481481
25-1043.00,5823,0.0724027235829001,0.0592592592592592
25-1043.00,5824,0.0761874275915207,0.1185185185185185
25-1043.00,5825,0.0597921847289167,0.074074074074074
25-1043.00,5826,0.0034626144926984,0.0592592592592592
25-1043.00,5827,0.0790104750964572,0.074074074074074
25-1043.00,5828,0.0164848346264126,0.0222222222222222
25-1043.00,5829,0.0845968431095586,0.0592592592592592
25-1043.00,5830,0.0253264880346764,0.0296296296296296
25-1043.00,5831,0.0447156178985979,0.0296296296296296
25-1043.00,5832,0.0844645216371855,0.0296296296296296
25-1043.00,5833,0.0469435342973594,0.0592592592592592
25-1043.00,5834,0.0844675595382756,0.0148148148148148
25-1043.00,5836,0.0778769740543704,0.0444444444444444
25-1043.00,5837,0.0068634964141837,0.0074074074074074
25-1043.00,5838,0.0118403450229118,0.0074074074074074
25-1043.00,5839,0.0177307357354928,0.0296296296296296
25-1043.00,5840,0.0016669495035437,0.0148148148148148
25-1043.00,5841,0.0538991663005575,0.0296296296296296
25-1043.00,5842,0.0027460040215541,0.0074074074074074
25-1043.00,5843,0.0159219054346378,0.0074074074074074
25-1043.00,5844,0.0076845958960712,0.0074074074074074
25-1051.00,5845,0.0300756751040889,0.1621621621621621
25-1051.00,5846,0.0012932562053411,0.054054054054054
25-1051.00,5847,0.0427969896020951,0.0608108108108108
25-1051.00,5848,0.0116658119656183,0.0675675675675675
25-1051.00,5849,0.0576970275655288,0.1081081081081081
25-1051.00,5850,0.0629766226534872,0.054054054054054
25-1051.00,5851,0.0550511785716966,0.0675675675675675
25-1051.00,5852,0.0367446692773852,0.0472972972972973
25-1051.00,5853,0.0176120712197456,0.0337837837837837
25-1051.00,5854,0.0244373118255766,0.0337837837837837
25-1051.00,5855,0.0542385843180507,0.0202702702702702
25-1051.00,5856,0.065709389564594,0.027027027027027
25-1051.00,5857,0.058039896157092,0.0405405405405405
25-1051.00,5858,0.0130432091361325,0.027027027027027
25-1051.00,5859,0.0745473526210561,0.0202702702702702
25-1051.00,5861,0.0188960625996859,0.027027027027027
25-1051.00,5862,0.0037441840907268,0.0067567567567567
25-1051.00,5863,0.0121571236942785,0.0337837837837837
25-1051.00,5864,0.0043091762537501,0.0067567567567567
25-1051.00,5865,0.0011977758591516,0.0135135135135135
25-1051.00,5866,0.0053398285365388,0.0067567567567567
25-1051.00,5867,0.0047018860872488,0.0135135135135135
25-1052.00,5868,0.0585012323029256,0.1185185185185185
25-1052.00,5869,0.0819755870739578,0.0592592592592592
25-1052.00,5871,0.0253199524169564,0.0296296296296296
25-1052.00,5873,0.0516471224086697,0.0444444444444444
25-1052.00,5874,0.0377205459050458,0.0444444444444444
25-1052.00,5875,0.0440069350213512,0.0222222222222222
25-1052.00,5876,0.0593900263692464,0.074074074074074
25-1052.00,5877,0.0301301091247606,0.0592592592592592
25-1052.00,5878,0.0620129831474481,0.0296296296296296
25-1052.00,5880,0.097816539704935,0.1481481481481481
25-1052.00,5881,0.0221607857872636,0.0296296296296296
25-1052.00,5882,0.0154979893592148,0.0296296296296296
25-1052.00,5883,0.0086276920326569,0.0296296296296296
25-1052.00,5884,0.0086702262037264,0.0444444444444444
25-1052.00,5885,0.0042961010806377,0.0074074074074074
25-1052.00,5886,0.0180726367402323,0.0074074074074074
25-1052.00,5887,0.0463623346806609,0.0296296296296296
25-1052.00,5888,0.0052668943776137,0.0074074074074074
25-1052.00,5889,0.0027172941598411,0.0074074074074074
25-1052.00,5890,0.0088179410250104,0.0074074074074074
25-1053.00,5892,0.0649189707146028,0.0632911392405063
25-1053.00,5893,0.0325507549333362,0.1518987341772152
25-1053.00,5894,0.0350850325601123,0.0569620253164556
25-1053.00,5895,0.0677061227516178,0.0759493670886076
25-1053.00,5896,0.0033470291339517,0.050632911392405
25-1053.00,5897,0.0444402478268644,0.050632911392405
25-1053.00,5899,0.0281375577676103,0.0253164556962025
25-1053.00,5900,0.0675792423255476,0.0316455696202531
25-1053.00,5903,0.0241892450970268,0.0886075949367088
25-1053.00,5904,0.0671277712131481,0.0189873417721519
25-1053.00,5905,0.0087727741931372,0.0126582278481012
25-1053.00,5906,0.0576066398312241,0.0379746835443038
25-1053.00,5908,0.0387756944619599,0.0379746835443038
25-1053.00,5909,0.008318629072884,0.0126582278481012
25-1053.00,5911,0.0164841772065858,0.0379746835443038
25-1053.00,5912,0.007598763184668,0.0063291139240506
25-1053.00,5914,0.0097170372806109,0.0126582278481012
25-1054.00,5915,0.0652996369301309,0.0701754385964912
25-1054.00,5916,0.0724177263829086,0.0935672514619883
25-1054.00,5917,0.0210434767844018,0.0350877192982456
25-1054.00,5918,0.0440731634436632,0.0175438596491228
25-1054.00,5919,0.0310000697392576,0.0467836257309941
25-1054.00,5920,0.0478281863035833,0.0584795321637426
25-1054.00,5921,0.0636651798999797,0.0467836257309941
25-1054.00,5922,0.0585272389391061,0.0701754385964912
25-1054.00,5923,0.0268445195023901,0.0584795321637426
25-1054.00,5924,0.0275999619167361,0.0292397660818713
25-1054.00,5925,0.0638414689405113,0.0350877192982456
25-1054.00,5926,0.0312257141869741,0.175438596491228
25-1054.00,5928,0.010399062057641,0.0116959064327485
25-1054.00,5929,0.0308243768887847,0.0350877192982456
25-1054.00,5930,0.002338841000568,0.0116959064327485
25-1054.00,5931,0.0049248826258902,0.0350877192982456
25-1054.00,5932,0.0017674976850564,0.0467836257309941
25-1054.00,5933,0.0351409594549005,0.0350877192982456
25-1054.00,5934,0.00386303347029,0.0116959064327485
25-1054.00,5936,0.0040872141973268,0.0058479532163742
25-1054.00,5937,0.0093190772376773,0.0116959064327485
25-1062.00,5961,0.0640284230460016,0.0612244897959183
25-1062.00,5962,0.0324492213168755,0.1632653061224489
25-1062.00,5963,0.0587857791285141,0.0952380952380952
25-1062.00,5965,0.0599892121748869,0.0952380952380952
25-1062.00,5966,0.0714784447857142,0.0680272108843537
25-1062.00,5967,0.0332420594515593,0.0340136054421768
25-1062.00,5968,0.0363698419357692,0.0408163265306122
25-1062.00,5969,0.0192659558926503,0.0272108843537414
25-1062.00,5970,0.0431852961967359,0.0204081632653061
25-1062.00,5971,0.022142771523564,0.0340136054421768
25-1062.00,5972,0.0213821430866893,0.0544217687074829
25-1062.00,5973,0.0166078219081252,0.0272108843537414
25-1062.00,5975,0.0178903749053197,0.0476190476190476
25-1062.00,5976,0.0227430033834278,0.0068027210884353
25-1062.00,5977,0.0039309875830913,0.0408163265306122
25-1062.00,5979,0.0114324692096779,0.0136054421768707
25-1062.00,5980,0.0194119569727891,0.0136054421768707
25-1062.00,5982,0.0403377517628583,0.0408163265306122
25-1063.00,5984,0.0394922802638661,0.1203007518796992
25-1063.00,5985,0.0372381736201304,0.0601503759398496
25-1063.00,5986,0.0481598818879155,0.075187969924812
25-1063.00,5987,0.0305765730672578,0.0451127819548872
25-1063.00,5988,0.0591891237387797,0.0601503759398496
25-1063.00,5989,0.0262268870156861,0.0150375939849624
25-1063.00,5990,0.0511974640121273,0.0451127819548872
25-1063.00,5991,0.0557957399250291,0.0451127819548872
25-1063.00,5992,0.0236321102266835,0.0075187969924812
25-1063.00,5993,0.0159854967514617,0.0300751879699248
25-1063.00,5994,0.0655005522410218,0.225563909774436
25-1063.00,5995,0.030909320077257,0.0601503759398496
25-1063.00,5996,0.0275273815408906,0.0300751879699248
25-1063.00,5997,0.0161480624364508,0.0300751879699248
25-1063.00,5998,0.0244092725148077,0.0300751879699248
25-1063.00,5999,0.0259283856800333,0.0075187969924812
